50, 0.00333333, 1, 0, 0
50, 0.005, 1, 0, 0
50, 0.005, 0.75, 0.25, 0
50, 0.0116667, 1, 0, 0
50, 0.01, 1, 0, 0
100, 0.0133333, 1, 0, 0
100, 0.0183333, 1, 0, 0
100, 0.0266667, 1, 0, 0
100, 0.0166667, 0.909091, 0.0909091, 0
100, 0.0133333, 0.888889, 0.111111, 0
150, 0.02, 1, 0, 0
150, 0.0183333, 0.846154, 0.153846, 0
150, 0.0233333, 0.933333, 0.0666667, 0
150, 0.015, 0.75, 0.25, 0
150, 0.0233333, 0.823529, 0.176471, 0
200, 0.04, 0.857143, 0.142857, 0
200, 0.0283333, 0.944444, 0.0555556, 0
200, 0.03, 1, 0, 0
200, 0.02, 0.8, 0.2, 0
200, 0.0333333, 0.952381, 0.047619, 0
250, 0.0316667, 0.863636, 0.136364, 0
250, 0.0366667, 0.846154, 0.153846, 0
250, 0.0466667, 0.875, 0.125, 0
250, 0.04, 0.888889, 0.111111, 0
250, 0.0433333, 0.83871, 0.16129, 0
300, 0.045, 0.870968, 0.129032, 0
300, 0.035, 0.724138, 0.275862, 0
300, 0.0416667, 0.735294, 0.264706, 0
300, 0.0283333, 0.708333, 0.291667, 0
300, 0.0466667, 0.717949, 0.282051, 0
350, 0.04, 0.8, 0.2, 0
350, 0.0333333, 0.833333, 0.166667, 0
350, 0.0583333, 0.875, 0.125, 0
350, 0.0533333, 0.8, 0.2, 0
350, 0.04, 0.8, 0.2, 0
400, 0.05, 0.833333, 0.166667, 0
400, 0.0533333, 0.8, 0.2, 0
400, 0.0416667, 0.641026, 0.358974, 0
400, 0.0583333, 0.777778, 0.222222, 0
400, 0.0433333, 0.666667, 0.333333, 0
450, 0.0583333, 0.686275, 0.313725, 0
450, 0.0583333, 0.897436, 0.102564, 0
450, 0.0666667, 0.754717, 0.245283, 0
450, 0.0583333, 0.795455, 0.204545, 0
450, 0.0416667, 0.757576, 0.242424, 0
500, 0.06, 0.765957, 0.234043, 0
500, 0.0466667, 0.636364, 0.363636, 0
500, 0.0666667, 0.727273, 0.272727, 0
500, 0.0766667, 0.69697, 0.30303, 0
500, 0.0366667, 0.647059, 0.352941, 0
550, 0.0683333, 0.683333, 0.316667, 0
550, 0.0516667, 0.596154, 0.403846, 0
550, 0.0733333, 0.6875, 0.3125, 0
550, 0.0483333, 0.604167, 0.395833, 0
550, 0.07, 0.677419, 0.322581, 0
600, 0.0866667, 0.658228, 0.341772, 0
600, 0.07, 0.666667, 0.333333, 0
600, 0.0633333, 0.666667, 0.333333, 0
600, 0.0716667, 0.781818, 0.218182, 0
600, 0.0566667, 0.708333, 0.291667, 0
650, 0.0733333, 0.721311, 0.278689, 0
650, 0.075, 0.692308, 0.307692, 0
650, 0.065, 0.557143, 0.442857, 0
650, 0.07, 0.75, 0.25, 0
650, 0.0733333, 0.628571, 0.371429, 0
700, 0.095, 0.7125, 0.2875, 0
700, 0.0783333, 0.681159, 0.318841, 0
700, 0.0833333, 0.714286, 0.285714, 0
700, 0.06, 0.553846, 0.446154, 0
700, 0.0683333, 0.683333, 0.316667, 0
750, 0.0683333, 0.577465, 0.422535, 0
750, 0.0716667, 0.716667, 0.283333, 0
750, 0.0816667, 0.628205, 0.371795, 0
750, 0.0716667, 0.589041, 0.410959, 0
750, 0.065, 0.513158, 0.486842, 0
800, 0.0683333, 0.539474, 0.460526, 0
800, 0.07, 0.506024, 0.493976, 0
800, 0.0716667, 0.68254, 0.31746, 0
800, 0.0933333, 0.608696, 0.391304, 0
800, 0.108333, 0.722222, 0.277778, 0
850, 0.0816667, 0.597561, 0.402439, 0
850, 0.07, 0.583333, 0.416667, 0
850, 0.085, 0.653846, 0.346154, 0
850, 0.09, 0.586957, 0.413043, 0
850, 0.0916667, 0.632184, 0.367816, 0
900, 0.101667, 0.580952, 0.419048, 0
900, 0.075, 0.555556, 0.444444, 0
900, 0.095, 0.59375, 0.40625, 0
900, 0.0933333, 0.658824, 0.341176, 0
900, 0.0783333, 0.580247, 0.419753, 0
950, 0.0833333, 0.490196, 0.509804, 0
950, 0.0866667, 0.58427, 0.41573, 0
950, 0.0866667, 0.58427, 0.41573, 0
950, 0.07, 0.494118, 0.505882, 0
950, 0.0966667, 0.5, 0.5, 0
1000, 0.0966667, 0.659091, 0.340909, 0
1000, 0.0783333, 0.522222, 0.477778, 0
1000, 0.0852778, 0.550179, 0.449821, 0
1000, 0.111667, 0.598214, 0.401786, 0
1000, 0.085, 0.451327, 0.548673, 0
