50, 0.01, 1, 0, 0
50, 0.005, 1, 0, 0
50, 0.00666667, 1, 0, 0
50, 0.0133333, 1, 0, 0
50, 0.00666667, 1, 0, 0
100, 0.0233333, 0.875, 0.125, 0
100, 0.0233333, 0.933333, 0.0666667, 0
100, 0.0166667, 0.909091, 0.0909091, 0
100, 0.0133333, 1, 0, 0
100, 0.02, 0.857143, 0.142857, 0
150, 0.0233333, 0.875, 0.125, 0
150, 0.0366667, 0.956522, 0.0434783, 0
150, 0.0266667, 0.8, 0.2, 0
150, 0.0283333, 0.894737, 0.105263, 0
150, 0.0366667, 0.916667, 0.0833333, 0
200, 0.0283333, 0.944444, 0.0555556, 0
200, 0.0383333, 0.92, 0.08, 0
200, 0.0383333, 0.884615, 0.115385, 0
200, 0.03, 0.9, 0.1, 0
200, 0.025, 0.882353, 0.117647, 0
250, 0.0516667, 0.756098, 0.243902, 0
250, 0.0583333, 0.853659, 0.146341, 0
250, 0.0433333, 0.722222, 0.277778, 0
250, 0.06, 0.782609, 0.217391, 0
250, 0.05, 0.857143, 0.142857, 0
300, 0.0333333, 0.769231, 0.230769, 0
300, 0.045, 0.818182, 0.181818, 0
300, 0.0466667, 0.8, 0.2, 0
300, 0.055, 0.825, 0.175, 0
300, 0.0533333, 0.780488, 0.219512, 0
350, 0.0533333, 0.727273, 0.272727, 0
350, 0.0783333, 0.839286, 0.160714, 0
350, 0.0316667, 0.575758, 0.424242, 0
350, 0.0566667, 0.772727, 0.227273, 0
350, 0.0630556, 0.788194, 0.211806, 0
400, 0.0666667, 0.740741, 0.259259, 0
400, 0.0666667, 0.727273, 0.272727, 0
400, 0.065, 0.8125, 0.1875, 0
400, 0.065, 0.735849, 0.264151, 0
400, 0.0566667, 0.666667, 0.333333, 0
450, 0.0883333, 0.791045, 0.208955, 0
450, 0.0816667, 0.777778, 0.222222, 0
450, 0.085, 0.761194, 0.238806, 0
450, 0.0883333, 0.791045, 0.208955, 0
450, 0.0766667, 0.730159, 0.269841, 0
500, 0.0683333, 0.732143, 0.267857, 0
500, 0.085, 0.689189, 0.310811, 0
500, 0.0716667, 0.68254, 0.31746, 0
500, 0.0766667, 0.676471, 0.323529, 0
500, 0.0716667, 0.704918, 0.295082, 0
550, 0.0916667, 0.696203, 0.303797, 0
550, 0.075, 0.6, 0.4, 0
550, 0.0966667, 0.690476, 0.309524, 0
550, 0.116667, 0.769231, 0.230769, 0
550, 0.0733333, 0.733333, 0.266667, 0
600, 0.0966667, 0.734177, 0.265823, 0
600, 0.07, 0.617647, 0.382353, 0
600, 0.095, 0.640449, 0.359551, 0
600, 0.1, 0.714286, 0.285714, 0
600, 0.0816667, 0.620253, 0.379747, 0
650, 0.101667, 0.663043, 0.336957, 0
650, 0.0966667, 0.630435, 0.369565, 0
650, 0.11, 0.653465, 0.346535, 0
650, 0.085, 0.6375, 0.3625, 0
650, 0.095, 0.647727, 0.352273, 0
700, 0.126667, 0.752475, 0.247525, 0
700, 0.12, 0.672897, 0.327103, 0
700, 0.1, 0.631579, 0.368421, 0
700, 0.09, 0.534653, 0.465347, 0
700, 0.103333, 0.632653, 0.367347, 0
750, 0.106667, 0.711111, 0.288889, 0
750, 0.100278, 0.633333, 0.366667, 0
750, 0.101667, 0.648936, 0.351064, 0
750, 0.11, 0.605505, 0.394495, 0
750, 0.11, 0.673469, 0.326531, 0
800, 0.101667, 0.61, 0.39, 0
800, 0.105, 0.59434, 0.40566, 0
800, 0.126667, 0.649573, 0.350427, 0
800, 0.12, 0.615385, 0.384615, 0
800, 0.128333, 0.65812, 0.34188, 0
850, 0.0866667, 0.460177, 0.539823, 0
850, 0.1, 0.576923, 0.423077, 0
850, 0.118333, 0.581967, 0.418033, 0
850, 0.09, 0.509434, 0.490566, 0
850, 0.116667, 0.636364, 0.363636, 0
900, 0.106667, 0.537815, 0.462185, 0
900, 0.123333, 0.560606, 0.439394, 0
900, 0.115, 0.556452, 0.443548, 0
900, 0.0983333, 0.508621, 0.491379, 0
900, 0.115, 0.514925, 0.485075, 0
950, 0.11, 0.515625, 0.484375, 0
950, 0.133333, 0.56338, 0.43662, 0
950, 0.128333, 0.562044, 0.437956, 0
950, 0.095, 0.44186, 0.55814, 0
950, 0.111667, 0.54918, 0.45082, 0
1000, 0.136667, 0.550336, 0.449664, 0
1000, 0.125, 0.531915, 0.468085, 0
1000, 0.146389, 0.645833, 0.354167, 0
1000, 0.123333, 0.596774, 0.403226, 0
1000, 0.111667, 0.577586, 0.422414, 0
