50, 0.0797222, 0.956667, 0.0433333, 94512.7
50, 0.0794444, 0.953333, 0.0466667, 0
50, 0.0813889, 0.976667, 0.0233333, 93975.6
50, 0.0827778, 0.993333, 0.00666667, 0
50, 0.0813889, 0.976667, 0.0233333, 0
100, 0.156111, 0.936667, 0.0633333, 94620.4
100, 0.147222, 0.883333, 0.116667, 94051.3
100, 0.159444, 0.956667, 0.0433333, 0
100, 0.154722, 0.928333, 0.0716667, 0
100, 0.144722, 0.868333, 0.131667, 94215.5
150, 0.226389, 0.905556, 0.0944444, 94675.3
150, 0.224722, 0.898889, 0.101111, 94067.8
150, 0.215, 0.86, 0.14, 94149.9
150, 0.215833, 0.863333, 0.136667, 94321.4
150, 0.2225, 0.89, 0.11, 93536.8
200, 0.2775, 0.8325, 0.1675, 94224.4
200, 0.286389, 0.859167, 0.140833, 94621.7
200, 0.284444, 0.853333, 0.146667, 94091.9
200, 0.274722, 0.824167, 0.175833, 94597.2
200, 0.278333, 0.835, 0.165, 94807.7
250, 0.356389, 0.855333, 0.144667, 94178.7
250, 0.336944, 0.808667, 0.191333, 94102.1
250, 0.329167, 0.79, 0.21, 94596.5
250, 0.331944, 0.796667, 0.203333, 0
250, 0.346944, 0.832667, 0.167333, 94877.3
300, 0.402222, 0.804444, 0.195556, 0
300, 0.399722, 0.799444, 0.200556, 94380
300, 0.3875, 0.775, 0.225, 94638.3
300, 0.382222, 0.764444, 0.235556, 94238.1
300, 0.401667, 0.803333, 0.196667, 0
350, 0.413333, 0.708571, 0.291429, 0
350, 0.445833, 0.764286, 0.235714, 91071
350, 0.441111, 0.75619, 0.24381, 0
350, 0.4675, 0.801429, 0.198571, 94696.6
350, 0.449167, 0.77, 0.23, 92533.2
400, 0.476111, 0.714167, 0.285833, 94344.3
400, 0.470278, 0.705417, 0.294583, 93065.6
400, 0.485833, 0.72875, 0.27125, 0
400, 0.479722, 0.719583, 0.280417, 0
400, 0.471944, 0.707917, 0.292083, 93328.3
450, 0.520556, 0.694074, 0.305926, 47948.5
450, 0.509722, 0.67963, 0.32037, 0
450, 0.545278, 0.727037, 0.272963, 92294.1
450, 0.524444, 0.699259, 0.300741, 93879.4
450, 0.511944, 0.682593, 0.317407, 92123.2
500, 0.587778, 0.705333, 0.294667, 94334.4
500, 0.569722, 0.683667, 0.316333, 93675.5
500, 0.556944, 0.668333, 0.331667, 94027.3
500, 0.566389, 0.679667, 0.320333, 94175.1
500, 0.587222, 0.704667, 0.295333, 94892.4
550, 0.610278, 0.665758, 0.334242, 93014.6
550, 0.622778, 0.679394, 0.320606, 93079.9
550, 0.599722, 0.654242, 0.345758, 93333.6
550, 0.588889, 0.642424, 0.357576, 94418.3
550, 0.636944, 0.694848, 0.305152, 93459.3
600, 0.644444, 0.644444, 0.355556, 94094.7
600, 0.651944, 0.651944, 0.348056, 94237.3
600, 0.614444, 0.614444, 0.385556, 94740.6
600, 0.667222, 0.667222, 0.332778, 93981.5
600, 0.671389, 0.671389, 0.328611, 94215.2
650, 0.657222, 0.606667, 0.393333, 93621.4
650, 0.685278, 0.632564, 0.367436, 92781
650, 0.680833, 0.628462, 0.371538, 0
650, 0.668333, 0.616923, 0.383077, 91473.9
650, 0.659444, 0.608718, 0.391282, 94013.2
700, 0.676389, 0.579762, 0.420238, 94107.1
700, 0.703056, 0.602619, 0.397381, 94284.7
700, 0.705, 0.604286, 0.395714, 92667.2
700, 0.703056, 0.602619, 0.397381, 92630.9
700, 0.696944, 0.597381, 0.402619, 93904.6
750, 0.746111, 0.596889, 0.403111, 94522.6
750, 0.723333, 0.578667, 0.421333, 92721.9
750, 0.724722, 0.579778, 0.420222, 93427.6
750, 0.705, 0.564, 0.436, 92099.9
750, 0.730833, 0.584667, 0.415333, 93923.9
800, 0.759722, 0.569792, 0.430208, 93142.4
800, 0.724167, 0.543125, 0.456875, 93621.4
800, 0.707778, 0.530833, 0.469167, 93670.8
800, 0.751111, 0.563333, 0.436667, 93255.1
800, 0.789722, 0.592292, 0.407708, 94301.3
