50, 0.0830556, 0.996667, 0.00333333, 94157
50, 0.0811111, 0.973333, 0.0266667, 94088.4
50, 0.0822222, 0.986667, 0.0133333, 0
50, 0.0772222, 0.926667, 0.0733333, 0
50, 0.0805556, 0.966667, 0.0333333, 93753.9
100, 0.15, 0.9, 0.1, 94709.2
100, 0.153333, 0.92, 0.08, 0
100, 0.1475, 0.885, 0.115, 0
100, 0.152222, 0.913333, 0.0866667, 0
100, 0.159167, 0.955, 0.045, 0
150, 0.210556, 0.842222, 0.157778, 93924.9
150, 0.222778, 0.891111, 0.108889, 94418.9
150, 0.232222, 0.928889, 0.0711111, 93937.6
150, 0.215, 0.86, 0.14, 94426.8
150, 0.225556, 0.902222, 0.0977778, 93551.5
200, 0.275278, 0.825833, 0.174167, 93784.6
200, 0.279167, 0.8375, 0.1625, 93317.8
200, 0.289444, 0.868333, 0.131667, 94435.1
200, 0.276111, 0.828333, 0.171667, 94227.1
200, 0.290278, 0.870833, 0.129167, 94128.2
250, 0.330833, 0.794, 0.206, 93684.6
250, 0.3625, 0.87, 0.13, 94083.4
250, 0.346944, 0.832667, 0.167333, 93734.1
250, 0.355278, 0.852667, 0.147333, 93407.1
250, 0.327222, 0.785333, 0.214667, 94750.5
300, 0.404722, 0.809444, 0.190556, 93223.3
300, 0.384722, 0.769444, 0.230556, 0
300, 0.37, 0.74, 0.26, 92826.6
300, 0.399167, 0.798333, 0.201667, 93381.7
300, 0.392778, 0.785556, 0.214444, 93015.4
350, 0.438056, 0.750952, 0.249048, 94179.6
350, 0.440833, 0.755714, 0.244286, 0
350, 0.436389, 0.748095, 0.251905, 0
350, 0.429167, 0.735714, 0.264286, 93007.8
350, 0.433611, 0.743333, 0.256667, 93402.3
400, 0.493333, 0.74, 0.26, 94096.4
400, 0.499722, 0.749583, 0.250417, 94249.6
400, 0.4825, 0.72375, 0.27625, 93147
400, 0.4825, 0.72375, 0.27625, 94360.5
400, 0.503333, 0.755, 0.245, 92929.9
450, 0.517222, 0.68963, 0.31037, 0
450, 0.509444, 0.679259, 0.320741, 94214.9
450, 0.539444, 0.719259, 0.280741, 93160.6
450, 0.503333, 0.671111, 0.328889, 92715.9
450, 0.532778, 0.71037, 0.28963, 0
500, 0.568611, 0.682333, 0.317667, 94239
500, 0.539444, 0.647333, 0.352667, 92891
500, 0.568056, 0.681667, 0.318333, 94356.8
500, 0.559444, 0.671333, 0.328667, 93689
500, 0.543889, 0.652667, 0.347333, 93062.8
550, 0.589444, 0.64303, 0.35697, 94521.4
550, 0.601389, 0.656061, 0.343939, 94135.1
550, 0.61, 0.665455, 0.334545, 93813.5
550, 0.636389, 0.694242, 0.305758, 92917.8
550, 0.584722, 0.637879, 0.362121, 94147.1
600, 0.6325, 0.6325, 0.3675, 93344.8
600, 0.64, 0.64, 0.36, 93730.4
600, 0.650556, 0.650556, 0.349444, 92803.8
600, 0.668889, 0.668889, 0.331111, 94354.3
600, 0.631944, 0.631944, 0.368056, 92299.7
650, 0.702222, 0.648205, 0.351795, 93866.3
650, 0.638889, 0.589744, 0.410256, 93010.6
650, 0.676111, 0.624103, 0.375897, 93547.5
650, 0.669444, 0.617949, 0.382051, 92559.9
650, 0.671389, 0.619744, 0.380256, 93368.3
700, 0.725278, 0.621667, 0.378333, 94480.1
700, 0.729444, 0.625238, 0.374762, 94262
700, 0.698611, 0.59881, 0.40119, 94661.5
700, 0.694722, 0.595476, 0.404524, 93598.3
700, 0.7075, 0.606429, 0.393571, 93713.9
750, 0.717778, 0.574222, 0.425778, 92914.5
750, 0.736667, 0.589333, 0.410667, 93384
750, 0.741111, 0.592889, 0.407111, 93090.2
750, 0.734167, 0.587333, 0.412667, 92519
750, 0.742222, 0.593778, 0.406222, 92239.2
800, 0.772222, 0.579167, 0.420833, 92249.6
800, 0.700278, 0.525208, 0.474792, 92619.6
800, 0.7025, 0.526875, 0.473125, 92559.3
800, 0.7175, 0.538125, 0.461875, 92636.5
800, 0.765278, 0.573958, 0.426042, 93330.6
