50, 0.0183333, 0.916667, 0.0833333, 0
50, 0.0266667, 1, 0, 0
50, 0.015, 0.818182, 0.181818, 0
50, 0.0316667, 0.904762, 0.0952381, 0
50, 0.0216667, 1, 0, 0
100, 0.0466667, 0.875, 0.125, 0
100, 0.0433333, 0.896552, 0.103448, 0
100, 0.0433333, 0.896552, 0.103448, 0
100, 0.0530556, 0.884259, 0.115741, 0
100, 0.04, 0.827586, 0.172414, 0
150, 0.0783333, 0.959184, 0.0408163, 0
150, 0.065, 0.866667, 0.133333, 0
150, 0.0566667, 0.871795, 0.128205, 0
150, 0.0633333, 0.883721, 0.116279, 0
150, 0.0616667, 0.880952, 0.119048, 0
200, 0.0933333, 0.875, 0.125, 0
200, 0.0783333, 0.886792, 0.113208, 0
200, 0.0916667, 0.901639, 0.0983607, 0
200, 0.0633333, 0.77551, 0.22449, 0
200, 0.075, 0.957447, 0.0425532, 0
250, 0.0983333, 0.797297, 0.202703, 0
250, 0.085, 0.761194, 0.238806, 0
250, 0.13, 0.917647, 0.0823529, 0
250, 0.0933333, 0.875, 0.125, 0
250, 0.075, 0.818182, 0.181818, 0
300, 0.0983333, 0.830986, 0.169014, 0
300, 0.131667, 0.858696, 0.141304, 0
300, 0.108333, 0.77381, 0.22619, 0
300, 0.118333, 0.835294, 0.164706, 0
300, 0.085, 0.761194, 0.238806, 0
350, 0.131667, 0.79, 0.21, 0
350, 0.128611, 0.795533, 0.204467, 0
350, 0.121667, 0.784946, 0.215054, 0
350, 0.136667, 0.780952, 0.219048, 0
350, 0.135, 0.764151, 0.235849, 0
400, 0.115, 0.676471, 0.323529, 0
400, 0.143333, 0.796296, 0.203704, 0
400, 0.151667, 0.777778, 0.222222, 0
400, 0.141667, 0.779817, 0.220183, 0
400, 0.151667, 0.80531, 0.19469, 0
450, 0.155, 0.794872, 0.205128, 0
450, 0.13, 0.690265, 0.309735, 0
450, 0.173333, 0.8, 0.2, 0
450, 0.128333, 0.675439, 0.324561, 0
450, 0.123333, 0.654867, 0.345133, 0
500, 0.158333, 0.693431, 0.306569, 0
500, 0.21, 0.75, 0.25, 0
500, 0.145, 0.701613, 0.298387, 0
500, 0.171667, 0.705479, 0.294521, 0
500, 0.183333, 0.743243, 0.256757, 0
550, 0.166667, 0.609756, 0.390244, 0
550, 0.171667, 0.695946, 0.304054, 0
550, 0.165, 0.702128, 0.297872, 0
550, 0.155, 0.726562, 0.273438, 0
550, 0.19, 0.708075, 0.291925, 0
600, 0.201667, 0.711765, 0.288235, 0
600, 0.188333, 0.649425, 0.350575, 0
600, 0.178333, 0.629412, 0.370588, 0
600, 0.195278, 0.633333, 0.366667, 0
600, 0.213333, 0.719101, 0.280899, 0
650, 0.213333, 0.663212, 0.336788, 0
650, 0.201667, 0.679775, 0.320225, 0
650, 0.22, 0.66, 0.34, 0
650, 0.173333, 0.611765, 0.388235, 0
650, 0.198333, 0.668539, 0.331461, 0
700, 0.213333, 0.680851, 0.319149, 0
700, 0.173333, 0.562162, 0.437838, 0
700, 0.201667, 0.620513, 0.379487, 0
700, 0.176667, 0.592179, 0.407821, 0
700, 0.221667, 0.675127, 0.324873, 0
750, 0.193333, 0.591837, 0.408163, 0
750, 0.226667, 0.676617, 0.323383, 0
750, 0.238611, 0.636296, 0.363704, 0
750, 0.23, 0.633028, 0.366972, 0
750, 0.206667, 0.623116, 0.376884, 0
800, 0.231667, 0.623318, 0.376682, 0
800, 0.248333, 0.623431, 0.376569, 0
800, 0.228333, 0.595652, 0.404348, 0
800, 0.218333, 0.603687, 0.396313, 0
800, 0.236944, 0.673776, 0.326224, 0
850, 0.231667, 0.596567, 0.403433, 0
850, 0.26, 0.666667, 0.333333, 0
850, 0.245, 0.607438, 0.392562, 0
850, 0.225, 0.584416, 0.415584, 0
850, 0.23, 0.587234, 0.412766, 0
900, 0.25, 0.576923, 0.423077, 0
900, 0.263333, 0.614786, 0.385214, 0
900, 0.226667, 0.607143, 0.392857, 0
900, 0.255, 0.581749, 0.418251, 0
900, 0.238333, 0.583673, 0.416327, 0
950, 0.243333, 0.550943, 0.449057, 0
950, 0.25, 0.549451, 0.450549, 0
950, 0.258333, 0.557554, 0.442446, 0
950, 0.268333, 0.522727, 0.477273, 0
950, 0.223333, 0.523438, 0.476562, 0
1000, 0.243333, 0.532847, 0.467153, 0
1000, 0.253333, 0.569288, 0.430712, 0
1000, 0.258333, 0.559567, 0.440433, 0
1000, 0.26, 0.551237, 0.448763, 0
1000, 0.26, 0.545455, 0.454545, 0
